ID	HardLevel	LevelLimit	Exp	Tickets	Cost	URL	Layout	MonsterStar	MonsterRank	monster1	monster2	monster3	monster4	monster5	monster6	monster7	monster8	monster9	monster10	monster11	monster12	monster13	monster14	monster15	music	MissionTalk	
200049.000	1.000		460.000	3.000	12.000	wulinzhizhan_done	baitian_03	2.000	4.000	1025057.000	1025057.000	1010057.000	1010057.000		1004057.000		1012057.000	1013057.000			1010057.000	1010057.000	1117057.000	2990058.000	ZhanDou_03		
200050.000	1.000		462.000	3.000	12.000	shamo_done	baitian_02	2.000	4.000	1004058.000	1009058.000	1009058.000	1009058.000		1004058.000	1014058.000	1014058.000			1009058.000	1009058.000	1007058.000	1137058.000	2990059.000	ZhanDou_01		
200051.000	1.000		462.000	3.000	12.000	shamo_done	baitian_03	2.000	4.000	1006059.000	1026059.000	1026059.000	1026059.000		1018059.000	1013059.000	1013059.000			1010059.000	1026059.000	1026059.000	1133059.000	2990060.000	ZhanDou_03		
200052.000	1.000		462.000	3.000	12.000	chengmenzhizhan_done	baitian_02	2.000	4.000	1021060.000	1020060.000	1020060.000	1020060.000		1027060.000	1013060.000	1013060.000	1013060.000		1013060.000	1013060.000	1026060.000	1101060.000	2990061.000	ZhanDou_01		
200053.000	1.000		462.000	3.000	12.000	wulinzhizhan_done	baitian_03	2.000	4.000	1004061.000	1001061.000	1024061.000	1024061.000		1004061.000	1001061.000	1010061.000	1010061.000			1013061.000	1010061.000	1118061.000	2990062.000	ZhanDou_03		
200054.000	1.000		462.000	3.000	12.000	xiagu_done	yewan_01	2.000	4.000	1002062.000	1026062.000	1026062.000	1026062.000		1026062.000	1026062.000	1026062.000		1141062.000	1026062.000	1014062.000	1026062.000	1122062.000	2990063.000	ZhanDou_02		
200055.000	1.000		462.000	3.000	12.000	zhulinzhizhan_done	yewan_02	2.000	4.000	1022063.000	1026063.000	1026063.000	1026063.000		1006063.000	1006063.000	1026063.000	1026063.000		1006063.000	1024063.000	1024063.000	1118063.000	2990064.000	ZhanDou_03		
200056.000	1.000		462.000	3.000	12.000	zhulinzhizhan_done	baitian_03	2.000	4.000	1008064.000	1023064.000	1023064.000	1023064.000		1008064.000	1003064.000	1023064.000	1023064.000		1013064.000	1013064.000		1133064.000	2990065.000	ZhanDou_03		
200057.000	1.000		462.000	3.000	12.000	wulinzhizhan_done	baitian_03	2.000	4.000	1006065.000	1014065.000	1014065.000			1008065.000	1012065.000	1012065.000		1130065.000		1023065.000	1023065.000	1117065.000	2990066.000	ZhanDou_02		
200058.000	1.000		462.000	3.000	12.000	hebianjunying_done	baitian_01	2.000	4.000	1021066.000	1021066.000	1009066.000	1020066.000		1021066.000	1003066.000	1009066.000	1020066.000	1009066.000	1020066.000	1003066.000		1117066.000	2990067.000	ZhanDou_01		
200059.000	1.000		462.000	3.000	12.000	wulinzhizhan_done	baitian_04	2.000	5.000	1018067.000		1013067.000	1013067.000		1018067.000	1026067.000	1026067.000			1026067.000		1117067.000	1138067.000	2990068.000	ZhanDou_01		
200060.000	1.000		464.000	3.000	12.000	wulinzhizhan_done	baitian_03	3.000	5.000	1027068.000	1013068.000	1013068.000			1003068.000	1027068.000	1026068.000		1104068.000	1026068.000	1026068.000		1101068.000	2990069.000	ZhanDou_03		
200061.000	1.000		464.000	3.000	12.000	taohuayuan_done	baitian_02	3.000	5.000	1021069.000	1020069.000				1027069.000	1012069.000	1012069.000			1004069.000	1001069.000		1129069.000	2990070.000	ZhanDou_03		
200062.000	1.000		464.000	3.000	12.000	chengmenzhizhan_done	yewan_03	3.000	5.000	1007070.000	1024070.000	1024070.000			1004070.000	1010070.000	1010070.000		1107070.000	1013070.000			1140070.000	2990071.000	ZhanDou_03		
200063.000	1.000		464.000	3.000	12.000	xiagu_done	baitian_04	3.000	5.000	1022071.000	1026071.000	1026071.000	1026071.000		1007071.000	1011071.000	1011071.000	1011071.000		1011071.000	1011071.000	1120071.000	1140071.000	2990072.000	ZhanDou_03		
200064.000	1.000		464.000	3.000	12.000	wulinzhizhan_done	baitian_03	3.000	5.000	1022072.000	1026072.000	1026072.000	1026072.000		1004072.000	1026072.000	1026072.000	1026072.000		1001072.000	1016072.000		1117072.000	2990073.000	ZhanDou_02		
200065.000	1.000		464.000	3.000	12.000	chengmenzhizhan_done	yewan_04	3.000	5.000	1008073.000	1023073.000	1023073.000	1023073.000		1007073.000	1003073.000	1023073.000	1023073.000	1023073.000	1014073.000	1003073.000	1113073.000	1107073.000	2990074.000	ZhanDou_01		
200066.000	1.000		464.000	3.000	12.000	zhulinzhizhan_done	baitian_02	3.000	5.000	1006074.000	1006074.000	1012074.000	1014074.000		1008074.000	1012074.000	1012074.000	1012074.000		1003074.000	1026074.000	1026074.000	1117074.000	2990075.000	ZhanDou_01		
200067.000	1.000		464.000	3.000	12.000	shamo_done	baitian_02	3.000	5.000	1021075.000	1021075.000	1009075.000	1009075.000		1002075.000	1002075.000	1009075.000	1009075.000	1105075.000	1001075.000	1011075.000	1011075.000	1138075.000	2990076.000	ZhanDou_01		
200068.000	1.000		464.000	3.000	12.000	shamo_done	yewan_03	3.000	5.000	1018076.000	1013076.000	1013076.000	1013076.000		1018076.000	1026076.000	1026076.000	1026076.000		1009076.000		1113076.000	1117076.000	2990077.000	ZhanDou_01		
200069.000	1.000		464.000	3.000	12.000	wulinzhizhan_done	baitian_01	3.000	6.000	1007077.000	1007077.000	1010077.000	1010077.000		1008077.000	1003077.000	1010077.000	1014077.000		1003077.000		1113077.000	1107077.000	2990078.000	ZhanDou_02		
200070.000	1.000		466.000	3.000	12.000	taohuayuan_done	baitian_02	3.000	6.000	1022078.000	1009078.000	1009078.000	1012078.000		1007078.000	1009078.000	1012078.000	1012078.000		1005078.000	1129078.000	1105078.000	1108078.000	2990079.000	ZhanDou_01		
200071.000	1.000		466.000	3.000	12.000	zhulinzhizhan_done	baitian_04	3.000	6.000	1018079.000	1024079.000	1024079.000	1024079.000		1027079.000	1009079.000	1012079.000	1009079.000		1027079.000	1027079.000	1110079.000	1129079.000	2990080.000	ZhanDou_03		
200072.000	1.000		466.000	3.000	12.000	wulinzhizhan_done	yewan_03	3.000	6.000	1021080.000	1008080.000	1024080.000	1024080.000		1008080.000	1012080.000	1012080.000	1012080.000		1021080.000	1012080.000	1110080.000	1120080.000	2990081.000	ZhanDou_02		
200073.000	1.000		466.000	3.000	12.000	wulinzhizhan_done	yewan_02	3.000	6.000	1004081.000	1004081.000	1012081.000	1009081.000		1004081.000	1001081.000	1012081.000	1012081.000		1012081.000	1009081.000	1113081.000	1117081.000	2990082.000	ZhanDou_03		
200074.000	1.000		466.000	3.000	12.000	zhulinzhizhan_done	baitian_03	3.000	6.000	1018082.000	1018082.000	1009082.000	1009082.000		1021082.000	1021082.000	1009082.000	1009082.000	1125082.000	1009082.000	1009082.000	1012082.000	1108082.000	2990083.000	ZhanDou_02		
200075.000	1.000		466.000	3.000	12.000	taohuayuan_done	yewan_01	3.000	6.000	1021083.000	1015083.000	1023083.000	1023083.000	1023083.000	1021083.000	1015083.000	1013083.000	1013083.000		1003083.000	1013083.000	1108083.000	1105083.000	2990084.000	ZhanDou_03		
200076.000	1.000		466.000	3.000	12.000	wulinzhizhan_done	yewan_06	3.000	6.000	1004084.000	1004084.000	1012084.000	1012084.000		1021084.000	1003084.000	1024084.000	1024084.000		1012084.000	1140084.000	1120084.000	1113084.000	2990085.000	ZhanDou_03		
200077.000	1.000		466.000	3.000	12.000	xiagu_done	baitian_01	3.000	6.000	1027085.000	1013085.000	1013085.000	1013085.000		1003085.000	1026085.000	1026085.000		1113085.000	1004085.000		1016085.000	1129085.000	2990086.000	ZhanDou_02		
200078.000	1.000		466.000	3.000	12.000	xiagu_done	yewan_02	3.000	6.000	1022086.000	1026086.000	1026086.000	1026086.000		1007086.000	1003086.000	1023086.000	1023086.000		1022086.000		1010086.000	1120086.000	2990087.000	ZhanDou_01		
200079.000	1.000		466.000	3.000	12.000	xiagu_done	baitian_03	3.000	6.000	1003087.000	1003087.000	1011087.000	1011087.000		1018087.000		1023087.000	1023087.000		1012087.000	1112087.000	1120087.000	1113087.000	2990088.000	ZhanDou_01		
200080.000	1.000		468.000	3.000	12.000	taohuayuan_done	baitian_01	3.000	6.000	1022088.000	1026088.000	1026088.000	1026088.000		1006088.000	1006088.000	1014088.000		1137088.000	1021088.000	1013088.000		1130088.000	2990089.000	ZhanDou_03		
200081.000	1.000		468.000	3.000	12.000	chengmenzhizhan_done	yewan_02	3.000	6.000	1008089.000	1011089.000	1011089.000	1011089.000		1008089.000	1010089.000	1010089.000	1011089.000		1010089.000		1111089.000	1115089.000	2990090.000	ZhanDou_03		
200082.000	1.000		468.000	3.000	12.000	hebianjunying_done	baitian_01	3.000	6.000	1006090.000	1006090.000	1012090.000	1014090.000		1004090.000	1012090.000	1012090.000		1127090.000	1007090.000	1026090.000		1131090.000	2990091.000	ZhanDou_01		
200083.000	1.000		468.000	3.000	12.000	hebianjunying_done	yewan_03	3.000	6.000	1021091.000	1021091.000	1009091.000	1009091.000		1021091.000	1021091.000	1009091.000	1009091.000		1001091.000	1021091.000	1133091.000	1127091.000	2990092.000	ZhanDou_02		
200084.000	1.000		468.000	3.000	12.000	zhulinzhizhan_done	baitian_02	3.000	6.000	1018092.000	1013092.000	1013092.000	1013092.000		1018092.000	1026092.000	1026092.000	1026092.000		1018092.000	1026092.000	1110092.000	1140092.000	2990093.000	ZhanDou_02		
200085.000	1.000		468.000	3.000	12.000	taohuayuan_done	baitian_03	3.000	6.000	1007093.000	1016093.000	1016093.000	1016093.000		1018093.000	1014093.000	1014093.000	1016093.000		1018093.000	1105093.000	1131093.000	1143093.000	2990094.000	ZhanDou_03		
200086.000	1.000		468.000	3.000	12.000	hebianjunying_done	yewan_05	3.000	6.000	1025094.000	1025094.000	1010094.000	1010094.000		1002094.000	1012094.000	1012094.000	1012094.000		1014094.000	1002094.000	1125094.000	1105094.000	2990095.000	ZhanDou_01		
200087.000	1.000		468.000	3.000	12.000	chengmenzhizhan_done	baitian_02	3.000	6.000	1018095.000	1018095.000	1013095.000	1013095.000		1018095.000	1026095.000	1026095.000	1026095.000		1013095.000	1013095.000	1119095.000	1131095.000	2990096.000	ZhanDou_01		
200088.000	1.000		468.000	3.000	12.000	hebianjunying_done	baitian_04	3.000	6.000	1004096.000	1004096.000	1010096.000	1012096.000		1008096.000	1014096.000	1014096.000			1012096.000	1012096.000	1119096.000	1131096.000	2990097.000	ZhanDou_01		
200089.000	1.000		468.000	3.000	12.000	taohuayuan_done	baitian_04	3.000	7.000	1027097.000	1012097.000	1010097.000	1010097.000		1004097.000	1002097.000	1023097.000	1023097.000		1002097.000	1023097.000	1127097.000	1103097.000	2990098.000	ZhanDou_03		
200090.000	1.000		470.000	3.000	12.000	zhulinzhizhan_done	yewan_02	4.000	7.000	1007098.000	1007098.000	1020098.000	1020098.000		1007098.000	1023098.000	1023098.000		1109098.000	1007098.000	1010098.000	1010098.000	1135098.000	2990099.000	ZhanDou_01		
200091.000	1.000		470.000	3.000	12.000	shamo_done	baitian_02	4.000	7.000	1025099.000	1025099.000	1026099.000	1026099.000		1006099.000	1026099.000	1026099.000	1026099.000		1014099.000	1014099.000	1026099.000	1117099.000	2990100.000	ZhanDou_03		
200092.000	1.000		470.000	3.000	12.000	hebianjunying_done	yewan_03	4.000	7.000	1005100.000	1024100.000	1010100.000	1010100.000		1008100.000	1024100.000	1024100.000		1138100.000	1024100.000	1024100.000	1010100.000	1118100.000	2990101.000	ZhanDou_01		
200093.000	1.000		470.000	3.000	12.000	xiagu_done	baitian_02	4.000	7.000	1004101.000	1004101.000	1011101.000	1013101.000	1013101.000	1021101.000	1021101.000	1013101.000	1013101.000	1013101.000	1004101.000	1013101.000	1113101.000	1129101.000	2990102.000	ZhanDou_03		
200094.000	1.000		470.000	3.000	12.000	hebianjunying_done	baitian_02	4.000	7.000	1022102.000	1022102.000	1026102.000	1026102.000	1026102.000	1004102.000	1026102.000	1026102.000	1026102.000	1112102.000	1004102.000	1026102.000	1026102.000	1120102.000	2990103.000	ZhanDou_02		
200095.000	1.000		470.000	3.000	12.000	zhulinzhizhan_done	yewan_01	4.000	7.000	1008103.000	1023103.000	1023103.000	1023103.000		1007103.000	1003103.000	1023103.000	1023103.000	1140103.000	1004103.000	1023103.000	1014103.000	1014103.000	2990104.000	ZhanDou_03		
200096.000	1.000		470.000	3.000	12.000	zhulinzhizhan_done	baitian_02	4.000	7.000	1008104.000	1006104.000	1014104.000	1014104.000		1008104.000	1012104.000	1012104.000	1012104.000	1012104.000	1010104.000	1010104.000	1144104.000	1120104.000	2990105.000	ZhanDou_03		
200097.000	1.000		470.000	3.000	12.000	shamo_done	baitian_03	4.000	7.000	1021105.000	1021105.000	1010105.000	1010105.000	1010105.000	1002105.000	1002105.000	1009105.000	1009105.000		1007105.000	1010105.000	1113105.000	1144105.000	2990106.000	ZhanDou_02		
200098.000	1.000		470.000	3.000	12.000	zhulinzhizhan_done	yewan_04	4.000	7.000	1018106.000	1013106.000	1013106.000	1013106.000		1018106.000	1018106.000	1026106.000	1026106.000	1026106.000	1027106.000	1026106.000	1108106.000	1125106.000	2990107.000	ZhanDou_01		
200099.000	1.000		470.000	3.000	12.000	shamo_done	baitian_05	4.000	8.000	1007107.000	1007107.000	1010107.000	1010107.000	1013107.000	1008107.000	1003107.000	1013107.000	1014107.000	1014107.000	1004107.000	1004107.000	1107107.000	1144107.000	2990108.000	ZhanDou_01		
200100.000	1.000		472.000	3.000	12.000	wulinzhizhan_done	yewan_06	4.000	8.000	1006108.000	1006108.000	1026108.000	1026108.000	1026108.000	1021108.000	1021108.000	1026108.000	1026108.000	1026108.000	1012108.000	1021108.000	1122108.000	1143108.000	2990109.000	ZhanDou_02		
200101.000	1.000		472.000	3.000	12.000	taohuayuan_done	baitian_05	4.000	8.000	1004109.000	1021109.000	1020109.000	1020109.000		1004109.000	1004109.000	1020109.000	1020109.000	1020109.000	1018109.000	1021109.000	1109109.000	1104109.000	2990110.000	ZhanDou_03		
200102.000	1.000		472.000	3.000	12.000	zhulinzhizhan_done	yewan_03	4.000	8.000	1021110.000	1004110.000	1024110.000	1024110.000	1024110.000	1004110.000	1004110.000	1010110.000	1010110.000		1004110.000	1024110.000	1137110.000	1104110.000	2990111.000	ZhanDou_02		
200103.000	1.000		472.000	3.000	12.000	shamo_done	baitian_04	4.000	8.000	1002111.000	1002111.000	1026111.000	1026111.000	1026111.000	1007111.000	1007111.000	1026111.000	1026111.000	1026111.000	1007111.000	1026111.000	1143111.000	1119111.000	2990112.000	ZhanDou_03		
200104.000	1.000		472.000	3.000	12.000	xiagu_done	yewan_02	4.000	8.000	1022112.000	1022112.000	1026112.000	1026112.000	1026112.000	1022112.000	1023112.000	1023112.000	1023112.000	1141112.000	1014112.000	1014112.000	1102112.000	1121112.000	2990113.000	ZhanDou_03		
200105.000	1.000		472.000	3.000	12.000	zhulinzhizhan_done	baitian_03	4.000	8.000	1008113.000	1023113.000	1024113.000	1024113.000		1008113.000	1003113.000	1024113.000	1024113.000		1014113.000		1133113.000	1135113.000	2990114.000	ZhanDou_02		
200106.000	1.000		472.000	3.000	12.000	zhulinzhizhan_done	baitian_01	4.000	8.000	1008114.000		1014114.000	1014114.000	1013114.000	1008114.000	1008114.000	1012114.000	1012114.000	1014114.000	1013114.000	1013114.000	1137114.000	1142114.000	2990115.000	ZhanDou_01		
200107.000	1.000		472.000	3.000	12.000	hebianjunying_done	yewan_02	4.000	8.000	1008115.000	1008115.000	1009115.000	1009115.000	1009115.000	1018115.000	1018115.000	1009115.000	1009115.000	1009115.000	1021115.000	1009115.000	1112115.000	1140115.000	2990116.000	ZhanDou_01		
200108.000	1.000		472.000	3.000	12.000	wulinzhizhan_done	baitian_04	4.000	8.000	1018116.000	1013116.000	1013116.000	1013116.000		1018116.000	1026116.000	1026116.000	1026116.000		1020116.000	1020116.000	1110116.000	1111116.000	2990117.000	ZhanDou_02		
200109.000	1.000		472.000	3.000	12.000	taohuayuan_done	baitian_02	4.000	8.000	1007117.000	1007117.000	1016117.000	1016117.000		1008117.000	1014117.000	1014117.000			1007117.000	1109117.000	1119117.000	1122117.000	2990118.000	ZhanDou_03		
200110.000	1.000		474.000	3.000	12.000	wulinzhizhan_done	baitian_05	4.000	8.000	1027118.000	1027118.000	1024118.000	1024118.000		1027118.000		1014118.000	1010118.000		1010118.000	1027118.000	1129118.000	1140118.000	2990119.000	ZhanDou_02		
200111.000	1.000		474.000	3.000	12.000	hebianjunying_done	yewan_03	4.000	8.000	1022119.000	1012119.000	1012119.000			1007119.000		1012119.000	1009119.000	1012119.000	1025119.000		1105119.000	1119119.000	2990120.000	ZhanDou_03		
200112.000	1.000		474.000	3.000	12.000	hebianjunying_done	baitian_04	4.000	8.000	1018120.000	1024120.000	1024120.000	1024120.000		1027120.000	1012120.000	1012120.000	1012120.000		1022120.000		1107120.000	1140120.000	2990121.000	ZhanDou_03		
200113.000	1.000		474.000	3.000	12.000	taohuayuan_done	baitian_04	4.000	8.000	1021121.000	1021121.000	1013121.000	1013121.000		1008121.000	1012121.000	1012121.000	1012121.000		1012121.000		1113121.000	1129121.000	2990122.000	ZhanDou_02		
200114.000	1.000		474.000	3.000	12.000	xiagu_done	baitian_01	4.000	8.000	1004122.000	1009122.000	1009122.000	1009122.000		1007122.000		1012122.000		1103122.000	1009122.000	1009122.000	1101122.000	1141122.000	2990123.000	ZhanDou_01		
200115.000	1.000		474.000	3.000	12.000	shamo_done	baitian_03	4.000	8.000	1018123.000	1018123.000	1009123.000	1009123.000		1021123.000	1023123.000	1023123.000		1141123.000	1012123.000		1133123.000	1102123.000	2990124.000	ZhanDou_01		
200116.000	1.000		474.000	3.000	12.000	xiagu_done	baitian_03	4.000	8.000	1015124.000	1015124.000	1023124.000	1023124.000		1021124.000		1013124.000	1013124.000		1024124.000	1024124.000	1130124.000	1107124.000	2990125.000	ZhanDou_03		
200117.000	1.000		474.000	3.000	12.000	hebianjunying_done	yewan_03	4.000	8.000	1004125.000	1012125.000	1012125.000			1021125.000	1003125.000	1024125.000	1024125.000		1007125.000	1007125.000	1110125.000	1144125.000	2990126.000	ZhanDou_02		
200118.000	1.000		474.000	3.000	12.000	taohuayuan_done	baitian_02	4.000	8.000	1027126.000	1013126.000	1013126.000	1013126.000		1003126.000	1026126.000	1026126.000	1026126.000		1014126.000	1014126.000	1112126.000	1120126.000	2990127.000	ZhanDou_01		
200119.000	1.000		474.000	3.000	12.000	shamo_done	baitian_01	4.000	9.000	1022127.000	1026127.000	1026127.000	1026127.000		1007127.000	1003127.000	1023127.000	1023127.000		1010127.000	1023127.000	1120127.000	1117127.000	2990128.000	ZhanDou_01		
200120.000	1.000		476.000	3.000	12.000	xiagu_done	baitian_01	5.000	9.000	1022128.000	1012128.000	1014128.000	1014128.000		1007128.000	1012128.000	1012128.000	1024128.000		1021128.000		1107128.000	1112128.000	2990129.000	ZhanDou_03		
200121.000	1.000		476.000	3.000	12.000	zhulinzhizhan_done	yewan_01	5.000	9.000	1018129.000	1024129.000	1024129.000	1024129.000		1027129.000		1012129.000	1012129.000		1004129.000		1129129.000	1140129.000	2990130.000	ZhanDou_03		
200122.000	1.000		476.000	3.000	12.000	hebianjunying_done	baitian_01	5.000	9.000	1021130.000	1008130.000	1024130.000			1008130.000	1001130.000	1012130.000	1012130.000		1027130.000		1118130.000	1112130.000	2990131.000	ZhanDou_01		
200123.000	1.000		476.000	3.000	12.000	wulinzhizhan_done	baitian_06	5.000	9.000	1005131.000	1010131.000	1010131.000			1002131.000	1001131.000	1012131.000		1112131.000	1012131.000	1024131.000	1024131.000	1117131.000	2990132.000	ZhanDou_02		
200124.000	1.000		476.000	3.000	12.000	hebianjunying_done	yewan_03	5.000	9.000	1018132.000	1023132.000	1023132.000	1023132.000		1021132.000	1023132.000	1010132.000	1010132.000			1010132.000	1127132.000	1103132.000	2990133.000	ZhanDou_02		
200125.000	1.000		476.000	3.000	12.000	wulinzhizhan_done	yewan_01	5.000	9.000	1025133.000	1025133.000	1013133.000	1013133.000		1021133.000	1013133.000	1013133.000	1013133.000		1010133.000		1105133.000	1108133.000	2990134.000	ZhanDou_03		
200126.000	1.000		476.000	3.000	12.000	hebianjunying_done	yewan_03	5.000	9.000	1004134.000	1012134.000	1012134.000			1021134.000	1003134.000	1024134.000	1024134.000		1004134.000	1013134.000		1129134.000	2990135.000	ZhanDou_01		
200127.000	1.000		476.000	3.000	12.000	chengmenzhizhan_done	baitian_03	5.000	9.000	1027135.000	1013135.000	1013135.000			1002135.000	1026135.000	1026135.000	1026135.000		1004135.000	1013135.000		1125135.000	2990136.000	ZhanDou_01		
200128.000	1.000		476.000	3.000	12.000	xiagu_done	baitian_01	5.000	9.000	1022136.000	1026136.000	1026136.000	1011136.000		1007136.000	1003136.000	1023136.000	1023136.000		1018136.000	1010136.000	1125136.000	1105136.000	2990137.000	ZhanDou_01		
200129.000	1.000		476.000	3.000	12.000	taohuayuan_done	baitian_04	5.000	9.000	1005137.000	1005137.000	1010137.000	1010137.000		1018137.000		1023137.000	1023137.000		1012137.000	1108137.000	1122137.000	1109137.000	2990138.000	ZhanDou_03		
200130.000	1.000		478.000	3.000	12.000	hebianjunying_done	baitian_04	5.000	9.000	1022138.000	1026138.000	1026138.000	1026138.000		1027138.000	1014138.000	1014138.000		1108138.000	1004138.000	1012138.000		1109138.000	2990139.000	ZhanDou_01		
200131.000	1.000		478.000	3.000	12.000	wulinzhizhan_done	yewan_01	5.000	9.000	1008139.000	1011139.000	1011139.000	1011139.000		1003139.000	1010139.000	1010139.000		1111139.000	1027139.000	1012139.000		1127139.000	2990140.000	ZhanDou_03		
200132.000	1.000		478.000	3.000	12.000	hebianjunying_done	yewan_03	5.000	9.000	1006140.000	1014140.000	1014140.000			1004140.000	1012140.000	1012140.000	1014140.000		1002140.000		1122140.000	1109140.000	2990141.000	ZhanDou_01		
200133.000	1.000		478.000	3.000	12.000	shamo_done	baitian_05	5.000	9.000	1021141.000	1001141.000	1009141.000	1009141.000		1007141.000	1025141.000	1010141.000	1010141.000		1014141.000	1014141.000	1131141.000	1125141.000	2990142.000	ZhanDou_03		
200134.000	1.000		478.000	3.000	12.000	zhulinzhizhan_done	baitian_01	5.000	9.000	1018142.000	1013142.000	1013142.000	1013142.000		1018142.000	1012142.000	1026142.000	1024142.000		1007142.000		1108142.000	1105142.000	2990143.000	ZhanDou_02		
200135.000	1.000		478.000	3.000	12.000	taohuayuan_done	yewan_02	5.000	9.000	1007143.000	1007143.000	1016143.000	1016143.000		1018143.000	1018143.000	1016143.000	1014143.000		1014143.000	1131143.000	1138143.000	1118143.000	2990144.000	ZhanDou_03		
200136.000	1.000		478.000	3.000	12.000	zhulinzhizhan_done	baitian_03	5.000	9.000	1025144.000	1025144.000	1010144.000	1010144.000		1002144.000		1012144.000	1012144.000	1013144.000	1013144.000	1002144.000	1125144.000	1108144.000	2990145.000	ZhanDou_03		
200137.000	1.000		478.000	3.000	12.000	hebianjunying_done	yewan_02	5.000	9.000	1018145.000	1013145.000	1013145.000	1013145.000		1018145.000	1026145.000	1026145.000	1026145.000		1024145.000	1125145.000	1131145.000	1143145.000	2990146.000	ZhanDou_02		
200138.000	1.000		478.000	3.000	12.000	taohuayuan_done	yewan_01	5.000	9.000	1004146.000	1004146.000	1010146.000	1010146.000		1008146.000	1008146.000	1016146.000	1016146.000	1127146.000	1024146.000	1014146.000	1141146.000	1103146.000	2990147.000	ZhanDou_01		
200139.000	1.000		478.000	3.000	12.000	wulinzhizhan_done	baitian_04	5.000	10.000	1027147.000	1027147.000	1010147.000	1010147.000		1004147.000	1004147.000	1016147.000	1016147.000	1125147.000	1012147.000	1119147.000	1122147.000	1105147.000	2990148.000	ZhanDou_01		
200140.000	1.000		480.000	3.000	12.000	wulinzhizhan_done	baitian_05	5.000	10.000	1025148.000	1025148.000	1010148.000	1010148.000		1002148.000	1012148.000	1012148.000	1012148.000		1025148.000	1010148.000		1110148.000	2990149.000	ZhanDou_03		
200141.000	1.000		480.000	3.000	12.000	taohuayuan_done	baitian_05	5.000	10.000	1004149.000	1009149.000	1009149.000	1009149.000		1004149.000	1014149.000	1014149.000			1009149.000	1009149.000	1004149.000	1009149.000	2990150.000	ZhanDou_03		
200142.000	1.000		480.000	3.000	12.000	xiagu_done	baitian_03	5.000	10.000	1018150.000	1013150.000	1013150.000			1003150.000	1003150.000	1013150.000	1026150.000	1026150.000	1026150.000	1026150.000		1102150.000	2990151.000	ZhanDou_03		
200143.000	1.000		480.000	3.000	12.000	xiagu_done	baitian_03	5.000	10.000	1018151.000	1010151.000	1016151.000	1016151.000		1005151.000	1005151.000	1010151.000			1025151.000	1010151.000		1129151.000	2990152.000	ZhanDou_03		
200144.000	1.000		480.000	3.000	12.000	xiagu_done	baitian_03	5.000	10.000	1025152.000	1006152.000	1010152.000	1010152.000		1022152.000	1023152.000	1023152.000	1023152.000		1009152.000	1009152.000		1120152.000	2990153.000	ZhanDou_02		
200145.000	1.000		480.000	3.000	12.000	taohuayuan_done	yewan_05	5.000	10.000	1005153.000	1020153.000	1020153.000	1020153.000		1008153.000	1016153.000	1016153.000			1008153.000	1005153.000	1026153.000	1112153.000	2990154.000	ZhanDou_01		
200146.000	1.000		480.000	3.000	12.000	zhulinzhizhan_done	baitian_03	5.000	10.000	1006154.000	1006154.000	1026154.000	1026154.000		1001154.000	1014154.000		1026154.000	1122154.000	1018154.000	1020154.000		1127154.000	2990155.000	ZhanDou_01		
200147.000	1.000		480.000	3.000	12.000	shamo_done	baitian_04	5.000	10.000	1021155.000	1020155.000	1020155.000	1012155.000		1027155.000	1027155.000	1012155.000	1012155.000			1143155.000	1108155.000	1131155.000	2990156.000	ZhanDou_01		
200148.000	1.000		480.000	3.000	12.000	zhulinzhizhan_done	yewan_02	5.000	10.000	1005156.000	1001156.000	1024156.000	1010156.000	1024156.000	1005156.000	1005156.000	1010156.000	1024156.000		1012156.000		1109156.000	1108156.000	2990157.000	ZhanDou_01		
200149.000	1.000		480.000	3.000	12.000	zhulinzhizhan_done	baitian_01	5.000	10.000	1025157.000	1026157.000	1026157.000	1026157.000		1025157.000	1025157.000	1010157.000	1010157.000		1003157.000	1026157.000	1140157.000	1129157.000	2990158.000	ZhanDou_02		
200150.000	1.000		482.000	3.000	12.000	xiagu_done	baitian_03	5.000	10.000	1022158.000	1022158.000	1026158.000	1026158.000		1006158.000	1006158.000	1014158.000	1014158.000		1006158.000	1014158.000		1111158.000	2990159.000	ZhanDou_01		
200151.000	1.000		482.000	3.000	12.000	xiagu_done	baitian_04	5.000	10.000	1008159.000	1011159.000	1011159.000	1011159.000		1008159.000	1010159.000	1011159.000		1110159.000	1020159.000	1020159.000		1129159.000	2990160.000	ZhanDou_03		
200152.000	1.000		482.000	3.000	12.000	zhulinzhizhan_done	yewan_02	5.000	10.000	1006160.000	1006160.000	1014160.000	1014160.000		1004160.000	1001160.000	1012160.000	1012160.000	1106160.000	1009160.000	1009160.000	1009160.000	1120160.000	2990161.000	ZhanDou_02		
200153.000	1.000		482.000	3.000	12.000	wulinzhizhan_done	baitian_03	5.000	10.000	1021161.000	1003161.000	1009161.000	1009161.000	1009161.000	1021161.000	1009161.000	1009161.000		1140161.000	1021161.000	1024161.000		1113161.000	2990162.000	ZhanDou_03		
200154.000	1.000		482.000	3.000	12.000	shamo_done	baitian_03	5.000	10.000	1018162.000	1013162.000	1013162.000			1018162.000	1026162.000	1026162.000		1102162.000	1026162.000	1026162.000	1026162.000	1101162.000	2990163.000	ZhanDou_02		
