ID	Power	Intelligence	Agility	MaxHealth	Physic	Magic	Armor	Resistance	Crit	HealthRecovery	EnergyRecovery	BloodLevel	OffsetArmor	OffsetResistance	AddCure	Dodge	AttackRange	AttackCD	
1016041.000	1.000	1.000	1.000	1023.408	209.484	124.200	49.680	8.280	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1005041.000	1.000	1.000	1.000	1947.456	178.848	82.800	57.960	16.560	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1025041.000	1.000	1.000	1.000	1912.680	165.600	82.800	55.062	18.216	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1129041.000	1.000	1.000	1.000	1486.186	139.991	148.996	66.092	35.530	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990042.000	1.000	1.000	1.000	3926.207	218.389	145.270	116.204	34.384	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1025042.000	1.000	1.000	1.000	1954.260	169.200	84.600	56.259	18.612	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1006042.000	1.000	1.000	1.000	1954.260	219.960	84.600	35.532	13.536	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1022042.000	1.000	1.000	1.000	2923.776	143.397	101.520	76.140	24.872	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1023042.000	1.000	1.000	1.000	691.182	219.283	126.900	40.185	26.649	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1009042.000	1.000	1.000	1.000	1065.960	243.648	101.520	25.380	8.460	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1120042.000	1.000	1.000	1.000	2875.427	158.670	120.419	84.388	29.006	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990043.000	1.000	1.000	1.000	2067.737	194.770	207.298	91.954	49.433	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1005043.000	1.000	1.000	1.000	2032.128	186.624	86.400	60.480	17.280	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1020043.000	1.000	1.000	1.000	847.066	269.568	129.600	42.336	25.920	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1008043.000	1.000	1.000	1.000	3041.280	149.040	103.680	69.984	22.032	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1016043.000	1.000	1.000	1.000	1067.904	218.592	129.600	51.840	8.640	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1026043.000	1.000	1.000	1.000	800.928	198.720	129.600	45.619	6.048	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1112043.000	1.000	1.000	1.000	1499.703	153.298	165.194	68.179	39.852	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990044.000	1.000	1.000	1.000	2017.638	202.167	214.830	92.358	51.471	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1006044.000	1.000	1.000	1.000	2037.420	229.320	88.200	37.044	14.112	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1026044.000	1.000	1.000	1.000	817.614	202.860	132.300	46.570	6.174	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1001044.000	1.000	1.000	1.000	926.100	105.840	105.840	26.460	8.820	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014044.000	1.000	1.000	1.000	1816.920	263.718	132.300	5.292	0.882	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1122044.000	1.000	1.000	1.000	2369.162	169.911	122.992	90.342	29.626	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1018044.000	1.000	1.000	1.000	2540.160	145.530	105.840	74.617	29.106	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1020044.000	1.000	1.000	1.000	864.713	275.184	132.300	43.218	26.460	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1127044.000	1.000	1.000	1.000	1589.254	149.641	158.098	71.253	37.422	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990045.000	1.000	1.000	1.000	2082.921	212.914	229.436	94.693	55.350	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1021045.000	1.000	1.000	1.000	1890.000	198.000	90.000	50.400	14.400	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1020045.000	1.000	1.000	1.000	882.360	280.800	135.000	44.100	27.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1012045.000	1.000	1.000	1.000	859.140	291.600	135.000	42.750	18.090	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1027045.000	1.000	1.000	1.000	2646.000	162.000	90.000	69.300	18.900	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1143045.000	1.000	1.000	1.000	1732.243	156.648	145.221	77.866	32.930	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1108045.000	1.000	1.000	1.000	2257.200	164.893	142.039	86.352	35.486	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1131045.000	1.000	1.000	1.000	2315.154	167.834	118.173	89.582	27.964	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990046.000	1.000	1.000	1.000	2593.357	289.214	241.071	122.786	57.286	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1005046.000	1.000	1.000	1.000	2352.000	216.000	100.000	70.000	20.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1001046.000	1.000	1.000	1.000	1050.000	120.000	120.000	30.000	10.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1024046.000	1.000	1.000	1.000	860.000	268.800	150.000	50.000	30.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1010046.000	1.000	1.000	1.000	1030.000	184.000	150.000	60.000	10.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1012046.000	1.000	1.000	1.000	954.600	324.000	150.000	47.500	20.100	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1109046.000	1.000	1.000	1.000	1945.018	216.911	180.804	92.089	42.964	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1108046.000	1.000	1.000	1.000	2508.000	183.214	157.821	95.946	39.429	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990047.000	1.000	1.000	1.000	3569.592	258.773	182.204	138.121	43.116	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1026047.000	1.000	1.000	1.000	964.767	239.370	156.111	54.951	7.285	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1003047.000	1.000	1.000	1.000	983.500	212.311	124.889	31.222	10.407	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1140047.000	1.000	1.000	1.000	1849.805	231.435	161.519	95.116	36.073	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1129047.000	1.000	1.000	1.000	1868.037	175.960	187.278	83.073	44.659	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990048.000	1.000	1.000	1.000	3860.812	279.177	185.706	148.549	43.954	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1022048.000	1.000	1.000	1.000	3737.600	183.311	129.778	97.333	31.796	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1006048.000	1.000	1.000	1.000	2498.222	281.185	108.148	45.422	17.304	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014048.000	1.000	1.000	1.000	2227.852	323.363	162.222	6.489	1.081	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1111048.000	1.000	1.000	1.000	3001.111	207.123	147.738	109.963	46.002	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990049.000	1.000	1.000	1.000	2784.875	262.119	284.483	121.521	68.456	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1011049.000	1.000	1.000	1.000	824.833	175.067	134.667	33.667	11.222	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1010049.000	1.000	1.000	1.000	1155.889	206.489	168.333	67.333	11.222	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1110049.000	1.000	1.000	1.000	1925.373	192.922	205.006	88.135	49.117	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1020049.000	1.000	1.000	1.000	1100.227	350.133	168.333	54.989	33.667	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1129049.000	1.000	1.000	1.000	2014.289	189.736	201.940	89.577	48.155	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990050.000	1.000	1.000	1.000	4864.907	334.447	220.714	154.674	53.164	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1006050.000	1.000	1.000	1.000	2686.444	302.370	116.296	48.844	18.607	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014050.000	1.000	1.000	1.000	2395.704	347.726	174.444	6.978	1.163	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1001050.000	1.000	1.000	1.000	1221.111	139.556	139.556	34.889	11.630	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1106050.000	1.000	1.000	1.000	2597.378	234.285	221.108	94.449	53.206	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1009050.000	1.000	1.000	1.000	976.889	167.467	139.556	34.889	11.630	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1120050.000	1.000	1.000	1.000	3648.680	250.836	165.535	116.006	39.873	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990051.000	1.000	1.000	1.000	4453.704	307.374	219.246	163.188	68.267	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1021051.000	1.000	1.000	1.000	2527.778	264.815	120.370	67.407	19.259	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1003051.000	1.000	1.000	1.000	1137.500	245.556	144.444	36.111	12.037	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1140051.000	1.000	1.000	1.000	2139.454	267.674	186.811	110.010	41.721	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1024051.000	1.000	1.000	1.000	1035.185	323.556	180.556	60.185	36.111	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1113051.000	1.000	1.000	1.000	3222.852	233.046	155.020	124.003	36.691	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990052.000	1.000	1.000	1.000	2978.222	280.533	298.578	132.444	71.200	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1102052.000	1.000	1.000	1.000	3406.133	239.267	176.133	126.800	42.400	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1101052.000	1.000	1.000	1.000	3352.200	247.667	151.667	132.133	34.733	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990053.000	1.000	1.000	1.000	4376.790	318.451	236.107	169.461	56.548	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1007053.000	1.000	1.000	1.000	3103.722	308.444	128.519	91.762	26.732	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1016053.000	1.000	1.000	1.000	1588.489	325.152	192.778	77.111	12.852	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1018053.000	1.000	1.000	1.000	3701.333	212.056	154.222	108.727	42.411	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014053.000	1.000	1.000	1.000	2647.481	384.270	192.778	7.711	1.285	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1103053.000	1.000	1.000	1.000	2205.722	234.225	250.473	101.897	61.413	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1137053.000	1.000	1.000	1.000	2168.406	232.504	249.096	101.071	60.863	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990054.000	1.000	1.000	1.000	4838.872	339.911	250.221	180.137	60.235	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1025054.000	1.000	1.000	1.000	3062.889	265.185	132.593	88.174	29.170	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1012054.000	1.000	1.000	1.000	1265.729	429.600	198.889	62.981	26.651	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1002054.000	1.000	1.000	1.000	4667.259	238.667	159.111	119.333	39.778	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1104054.000	1.000	1.000	1.000	2453.934	298.475	208.691	124.519	46.881	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1016054.000	1.000	1.000	1.000	1638.844	335.459	198.889	79.556	13.259	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1133054.000	1.000	1.000	1.000	3534.682	253.725	197.042	135.102	48.799	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990055.000	1.000	1.000	1.000	4654.281	338.640	251.076	180.205	60.133	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1018055.000	1.000	1.000	1.000	3936.000	225.500	164.000	115.620	45.100	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013055.000	1.000	1.000	1.000	1292.867	328.000	205.000	71.750	38.950	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
2990056.000	1.000	1.000	1.000	5054.905	373.466	228.704	199.249	52.376	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1007056.000	1.000	1.000	1.000	3398.889	337.778	140.741	100.489	29.274	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1016056.000	1.000	1.000	1.000	1739.556	356.074	211.111	84.444	14.074	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1008056.000	1.000	1.000	1.000	4954.074	242.778	168.889	114.000	35.889	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014056.000	1.000	1.000	1.000	2899.259	420.815	211.111	8.444	1.407	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1009056.000	1.000	1.000	1.000	1182.222	202.667	168.889	42.222	14.074	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1138056.000	1.000	1.000	1.000	3027.183	309.579	201.913	142.425	43.202	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1117056.000	1.000	1.000	1.000	2818.484	313.575	227.020	137.373	51.194	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990057.000	1.000	1.000	1.000	4615.352	336.488	311.559	178.639	79.338	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1025057.000	1.000	1.000	1.000	3345.222	289.630	144.815	96.302	31.859	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1010057.000	1.000	1.000	1.000	1491.593	266.459	217.222	86.889	14.481	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1004057.000	1.000	1.000	1.000	4634.074	228.083	173.778	104.267	47.789	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1012057.000	1.000	1.000	1.000	1382.402	469.200	217.222	68.787	29.108	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1117057.000	1.000	1.000	1.000	2900.072	322.653	233.591	141.350	52.676	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990058.000	1.000	1.000	1.000	4269.921	436.670	284.803	200.894	60.938	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1004058.000	1.000	1.000	1.000	4764.444	234.500	178.667	107.200	49.133	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1009058.000	1.000	1.000	1.000	1250.667	214.400	178.667	44.667	14.889	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1007058.000	1.000	1.000	1.000	3595.667	357.333	148.889	106.307	30.969	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1137058.000	1.000	1.000	1.000	2512.101	269.356	288.579	117.090	70.510	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990059.000	1.000	1.000	1.000	5493.883	405.898	248.565	216.552	56.924	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1006059.000	1.000	1.000	1.000	3533.444	397.704	152.963	64.244	24.474	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1026059.000	1.000	1.000	1.000	1417.967	351.815	229.444	80.764	10.707	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1018059.000	1.000	1.000	1.000	4405.333	252.389	183.556	129.407	50.478	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013059.000	1.000	1.000	1.000	1447.030	367.111	229.444	80.306	43.594	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1010059.000	1.000	1.000	1.000	1575.519	281.452	229.444	91.778	15.296	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1133059.000	1.000	1.000	1.000	4077.719	292.706	227.314	155.858	56.296	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990060.000	1.000	1.000	1.000	5640.210	416.709	255.185	222.320	58.440	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1021060.000	1.000	1.000	1.000	3297.778	345.481	157.037	87.941	25.126	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1020060.000	1.000	1.000	1.000	1539.591	489.956	235.556	76.948	47.111	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1027060.000	1.000	1.000	1.000	4616.889	282.667	157.037	120.919	32.978	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1101060.000	1.000	1.000	1.000	4230.157	312.532	191.389	166.740	43.830	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990061.000	1.000	1.000	1.000	5879.635	413.020	304.040	218.881	73.190	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1004061.000	1.000	1.000	1.000	5155.556	253.750	193.333	116.000	53.167	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1001061.000	1.000	1.000	1.000	1691.667	193.333	193.333	48.333	16.111	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1024061.000	1.000	1.000	1.000	1385.556	433.067	241.667	80.556	48.333	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1010061.000	1.000	1.000	1.000	1659.444	296.444	241.667	96.667	16.111	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1118061.000	1.000	1.000	1.000	3851.045	280.765	259.964	149.057	66.199	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990062.000	1.000	1.000	1.000	4410.680	490.718	355.266	214.977	80.115	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1002062.000	1.000	1.000	1.000	5814.519	297.333	198.222	148.667	49.556	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1026062.000	1.000	1.000	1.000	1531.267	379.926	247.778	87.218	11.563	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1141062.000	1.000	1.000	1.000	2784.049	342.110	293.528	142.207	69.909	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1014062.000	1.000	1.000	1.000	3402.815	493.904	247.778	9.911	1.652	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1122062.000	1.000	1.000	1.000	4437.081	318.217	230.345	169.197	55.485	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990063.000	1.000	1.000	1.000	6016.199	431.853	335.375	229.951	83.058	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1022063.000	1.000	1.000	1.000	5849.600	286.894	203.111	152.333	49.762	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1026063.000	1.000	1.000	1.000	1569.033	389.296	253.889	89.369	11.848	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1006063.000	1.000	1.000	1.000	3909.889	440.074	169.259	71.089	27.081	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1118063.000	1.000	1.000	1.000	4045.810	294.964	273.112	156.595	69.547	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990064.000	1.000	1.000	1.000	4970.952	508.362	331.562	233.876	70.943	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1008064.000	1.000	1.000	1.000	6101.333	299.000	208.000	140.400	44.200	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1023064.000	1.000	1.000	1.000	1416.133	449.280	260.000	82.333	54.600	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1003064.000	1.000	1.000	1.000	1638.000	353.600	208.000	52.000	17.333	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013064.000	1.000	1.000	1.000	1639.733	416.000	260.000	91.000	49.400	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1133064.000	1.000	1.000	1.000	4620.757	331.686	257.586	176.614	63.793	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990065.000	1.000	1.000	1.000	3986.725	489.898	420.329	203.638	100.108	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1006065.000	1.000	1.000	1.000	4098.111	461.259	177.407	74.511	28.385	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014065.000	1.000	1.000	1.000	3654.593	530.448	266.111	10.644	1.774	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1008065.000	1.000	1.000	1.000	6244.741	306.028	212.889	143.700	45.239	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1012065.000	1.000	1.000	1.000	1693.531	574.800	266.111	84.269	35.659	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1130065.000	1.000	1.000	1.000	3436.350	304.507	317.337	151.778	75.366	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1023065.000	1.000	1.000	1.000	1449.419	459.840	266.111	84.269	55.883	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
2990066.000	1.000	1.000	1.000	5783.944	421.685	390.444	223.870	99.426	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1021066.000	1.000	1.000	1.000	3811.111	399.259	181.481	101.630	29.037	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1009066.000	1.000	1.000	1.000	1524.444	261.333	217.778	54.444	18.148	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1020066.000	1.000	1.000	1.000	1779.244	566.222	272.222	88.926	54.444	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1117066.000	1.000	1.000	1.000	3634.361	404.347	292.736	177.139	66.014	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990067.000	1.000	1.000	1.000	5321.468	544.208	354.941	250.367	75.945	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1018067.000	1.000	1.000	1.000	5344.000	306.167	222.667	156.980	61.233	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013067.000	1.000	1.000	1.000	1755.356	445.333	278.333	97.417	52.883	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1138067.000	1.000	1.000	1.000	3991.101	408.156	266.206	187.776	56.959	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990068.000	1.000	1.000	1.000	6043.632	440.618	407.975	233.922	103.890	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1027068.000	1.000	1.000	1.000	5575.111	341.333	189.630	146.015	39.822	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013068.000	1.000	1.000	1.000	1793.896	455.111	284.444	99.556	54.044	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1003068.000	1.000	1.000	1.000	1792.000	386.844	227.556	56.889	18.963	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1026068.000	1.000	1.000	1.000	1757.867	436.148	284.444	100.124	13.274	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1104068.000	1.000	1.000	1.000	3509.537	426.870	298.463	178.083	67.048	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1101068.000	1.000	1.000	1.000	5108.114	377.397	231.111	201.346	52.927	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990069.000	1.000	1.000	1.000	6596.718	479.970	355.861	255.412	85.230	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1021069.000	1.000	1.000	1.000	4067.778	426.148	193.704	108.474	30.993	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1020069.000	1.000	1.000	1.000	1899.071	604.356	290.556	94.915	58.111	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1027069.000	1.000	1.000	1.000	5694.889	348.667	193.704	149.152	40.678	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
