[2014-5-19,9:33:34] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,290]
[2014-5-19,9:49:41] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:41] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:41] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:42] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:42] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:42] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:42] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:42] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:43] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:43] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:43] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:43] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:43] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:44] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:44] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:44] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:44] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:44] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:45] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:45] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:45] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:45] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:45] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:46] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:46] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:46] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:46] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:46] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:47] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:47] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:47] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:47] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:47] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:49] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:49] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:49] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:49] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:49] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:50] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:50] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:50] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:50] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:50] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:51] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:51] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:51] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:51] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:51] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:54] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:54] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:54] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:54] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:54] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:55] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:55] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:55] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:55] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:55] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:56] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:56] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:56] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:56] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:56] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:57] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:57] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:57] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:57] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:57] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:49:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,315,173]
[2014-5-19,9:57:7] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,120,285]
[2014-5-19,10:0:38] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[112,285,143]
[2014-5-19,10:9:9] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,120,280]
-----------------------------
2014-5-19 10:16:16
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 0/0
对象映射数量：源[0]Dnid[3]Name[0]Account[0]
玩家总数：0
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/0/0/0/0/0
历史平均ping值：39，当前平均ping值：39
当前最高ping值：39，当前最低ping值：39
[2014-5-19,10:37:46] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[112,295,150]
[2014-5-19,10:45:13] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[112,288,143]
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 0/0
对象映射数量：源[0]Dnid[5]Name[0]Account[0]
玩家总数：0
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/0/0/0/0/0
历史平均ping值：39，当前平均ping值：0
当前最高ping值：0，当前最低ping值：123456789
-----------------------------
2014-5-19 11:16:16
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 0/0
对象映射数量：源[0]Dnid[5]Name[0]Account[0]
玩家总数：0
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/0/0/0/0/0
历史平均ping值：39，当前平均ping值：0
当前最高ping值：0，当前最低ping值：123456789
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 0/0
对象映射数量：源[0]Dnid[5]Name[0]Account[0]
玩家总数：0
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/0/0/0/0/0
历史平均ping值：39，当前平均ping值：0
当前最高ping值：0，当前最低ping值：123456789
[2014-5-19,11:50:25] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[112,286,146]
-----------------------------
2014-5-19 11:50:58
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:59] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:59] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:59] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:59] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:50:59] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:0] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:0] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:0] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:0] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:0] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:1] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:1] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:1] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:1] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:1] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:2] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:2] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:2] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:2] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:2] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:3] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:3] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:3] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:3] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:3] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:4] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:4] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:4] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:4] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:4] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:5] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:5] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:5] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:5] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:5] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:6] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:6] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:6] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:6] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:6] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:7] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:7] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:7] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:7] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:7] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:8] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:8] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:8] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:8] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:8] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:9] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:9] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:9] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:9] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:9] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:10] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:10] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:10] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:10] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:10] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:11] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:11] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:11] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:11] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:11] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:51:12] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,286,146]
[2014-5-19,11:56:14] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[112,279,141]
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 0/0
对象映射数量：源[0]Dnid[1]Name[0]Account[0]
玩家总数：0
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/0/0/0/0/0
历史平均ping值：23，当前平均ping值：23
当前最高ping值：23，当前最低ping值：23
-----------------------------
2014-5-19 12:50:58
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 0/0
对象映射数量：源[0]Dnid[1]Name[0]Account[0]
玩家总数：0
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/0/0/0/0/0
历史平均ping值：23，当前平均ping值：0
当前最高ping值：0，当前最低ping值：123456789
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 0/0
对象映射数量：源[0]Dnid[1]Name[0]Account[0]
玩家总数：0
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/0/0/0/0/0
历史平均ping值：23，当前平均ping值：0
当前最高ping值：0，当前最低ping值：123456789
-----------------------------
2014-5-19 13:50:58
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 1/1
对象映射数量：源[1]Dnid[2]Name[1]Account[1]
玩家总数：1
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
RID = 112, PlayerNumber = 1
异常/正常/掉线/挂机/自动/DXTC：0/1/0/0/0/0
历史平均ping值：23，当前平均ping值：0
当前最高ping值：0，当前最低ping值：123456789
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 1/1
对象映射数量：源[1]Dnid[2]Name[1]Account[1]
玩家总数：1
RID = 001, PlayerNumber = 2
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/1/0/0/0/0
历史平均ping值：23，当前平均ping值：23
当前最高ping值：51，当前最低ping值：4
-----------------------------
2014-5-19 15:16:48
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
[2014-5-19,15:16:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:49] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:49] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:49] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:49] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:49] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:50] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:50] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:50] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:50] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:50] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:51] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:51] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:51] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:51] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:51] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:16:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
